repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,response_time_hours,review_time_hours,lines_of_code,changed_files,reviewers,url
tensorflow/tensorflow,87416,copybara-service[bot],2025-02-17T12:34:29Z,2025-02-17T13:06:58Z,2025-02-17T13:06:57Z,0,,0.5413888888888889,1533,7,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87416
tensorflow/tensorflow,87415,copybara-service[bot],2025-02-17T12:08:57Z,2025-02-17T13:16:26Z,2025-02-17T13:16:26Z,0,,1.1247222222222222,361,7,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87415
tensorflow/tensorflow,87407,copybara-service[bot],2025-02-17T08:46:16Z,2025-02-17T09:47:41Z,2025-02-17T09:47:41Z,0,,1.023611111111111,8,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87407
tensorflow/tensorflow,87406,copybara-service[bot],2025-02-17T08:35:05Z,2025-02-17T10:29:10Z,2025-02-17T10:29:09Z,0,,1.9013888888888888,74,19,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87406
tensorflow/tensorflow,87402,copybara-service[bot],2025-02-17T04:30:15Z,2025-02-17T10:54:26Z,2025-02-17T10:54:25Z,0,,6.4030555555555555,23,14,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87402
tensorflow/tensorflow,87397,copybara-service[bot],2025-02-17T04:16:50Z,2025-02-17T10:07:23Z,2025-02-17T10:07:22Z,0,,5.8425,1,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87397
tensorflow/tensorflow,87381,copybara-service[bot],2025-02-16T05:27:10Z,2025-02-17T00:47:28Z,2025-02-17T00:47:27Z,0,,19.338333333333335,1,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87381
tensorflow/tensorflow,87343,copybara-service[bot],2025-02-15T01:13:46Z,2025-02-15T19:29:28Z,2025-02-15T19:29:27Z,0,,18.261666666666667,3,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87343
tensorflow/tensorflow,87342,copybara-service[bot],2025-02-15T00:15:15Z,2025-02-17T09:55:33Z,2025-02-17T09:55:32Z,0,,57.67166666666667,13,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87342
tensorflow/tensorflow,87335,copybara-service[bot],2025-02-14T21:38:16Z,2025-02-14T23:49:07Z,2025-02-14T23:49:06Z,0,,2.180833333333333,1,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87335
tensorflow/tensorflow,87331,copybara-service[bot],2025-02-14T21:11:20Z,2025-02-14T21:55:31Z,2025-02-14T21:55:31Z,0,,0.7363888888888889,6,2,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87331
tensorflow/tensorflow,87328,copybara-service[bot],2025-02-14T19:32:50Z,2025-02-14T20:43:39Z,2025-02-14T20:43:39Z,0,,1.1802777777777778,11,2,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87328
tensorflow/tensorflow,87321,copybara-service[bot],2025-02-14T17:03:41Z,2025-02-15T01:16:33Z,2025-02-15T01:16:33Z,0,,8.214444444444444,42,5,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87321
tensorflow/tensorflow,87318,copybara-service[bot],2025-02-14T15:49:58Z,2025-02-14T17:39:31Z,2025-02-14T17:39:31Z,0,,1.8258333333333334,22,2,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87318
tensorflow/tensorflow,87317,copybara-service[bot],2025-02-14T12:26:03Z,2025-02-17T09:27:32Z,2025-02-17T09:27:31Z,0,,69.02472222222222,128,5,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87317
tensorflow/tensorflow,87315,copybara-service[bot],2025-02-14T11:50:59Z,2025-02-14T15:32:58Z,2025-02-14T15:32:57Z,0,,3.6997222222222224,120,4,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87315
tensorflow/tensorflow,87313,Venkat6871,2025-02-14T11:37:53Z,2025-02-17T07:14:54Z,2025-02-17T07:14:54Z,1,27.365,67.61694444444444,32,11,mihaimaruseac,https://api.github.com/repos/tensorflow/tensorflow/pulls/87313
tensorflow/tensorflow,87307,copybara-service[bot],2025-02-14T09:00:20Z,2025-02-17T09:39:23Z,2025-02-17T09:39:22Z,0,,72.65083333333334,2,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87307
tensorflow/tensorflow,87304,copybara-service[bot],2025-02-14T06:54:30Z,2025-02-14T10:26:37Z,2025-02-14T10:26:36Z,0,,3.535277777777778,144,6,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87304
tensorflow/tensorflow,87303,copybara-service[bot],2025-02-14T05:45:19Z,2025-02-14T20:34:21Z,2025-02-14T20:34:21Z,0,,14.817222222222222,94,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87303
tensorflow/tensorflow,87300,copybara-service[bot],2025-02-14T05:11:56Z,2025-02-14T08:19:16Z,2025-02-14T08:19:16Z,0,,3.1222222222222222,5,4,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87300
tensorflow/tensorflow,87299,copybara-service[bot],2025-02-14T05:09:07Z,2025-02-14T11:41:49Z,2025-02-14T11:41:48Z,0,,6.545,8,2,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87299
