repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,reviewers,response_time_hours,review_time_hours,lines_of_code,changed_files,url
openstreetmap/openstreetmap-website,5505,hlfan,2025-01-16T02:01:13Z,,2025-01-18T12:10:44Z,6,"tomhughes, hlfan, hlfan, hlfan, hlfan, hlfan",16.516944444444444,58.158611111111114,36,3,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5505
openstreetmap/openstreetmap-website,5495,AntonKhorev,2025-01-13T12:07:37Z,2025-01-14T19:07:35Z,2025-01-14T19:07:35Z,1,nenad-vujicic,2.935,30.999444444444446,113,1,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5495
openstreetmap/openstreetmap-website,5494,nenad-vujicic,2025-01-13T10:45:52Z,2025-01-16T18:41:53Z,2025-01-16T18:41:53Z,4,"tomhughes, nenad-vujicic, nenad-vujicic, tomhughes",32.118611111111115,79.9336111111111,40,6,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5494
openstreetmap/openstreetmap-website,5492,AntonKhorev,2025-01-11T13:02:36Z,2025-01-12T16:19:45Z,2025-01-12T16:19:45Z,1,nenad-vujicic,25.88361111111111,27.285833333333333,36,7,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5492
openstreetmap/openstreetmap-website,5487,AntonKhorev,2025-01-09T10:59:07Z,2025-01-09T18:09:33Z,2025-01-09T18:09:33Z,1,nenad-vujicic,2.0325,7.1738888888888885,92,8,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5487
openstreetmap/openstreetmap-website,5485,nenad-vujicic,2025-01-08T17:44:39Z,,2025-02-05T11:02:14Z,1,tomhughes,94.55638888888889,665.2930555555556,346,16,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5485
openstreetmap/openstreetmap-website,5484,gravitystorm,2025-01-08T16:37:51Z,2025-01-09T14:31:16Z,2025-01-09T14:31:16Z,4,"AntonKhorev, gravitystorm, AntonKhorev, gravitystorm",0.35777777777777775,21.89027777777778,8,2,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5484
openstreetmap/openstreetmap-website,5483,gravitystorm,2025-01-08T16:23:10Z,2025-01-08T18:58:45Z,2025-01-08T18:58:45Z,1,nenad-vujicic,0.24222222222222223,2.5930555555555554,20,2,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5483
openstreetmap/openstreetmap-website,5474,deevroman,2025-01-06T13:14:08Z,2025-01-27T15:01:13Z,2025-01-27T15:01:14Z,9,"deevroman, AntonKhorev, deevroman, AntonKhorev, AntonKhorev, AntonKhorev, deevroman, AntonKhorev, deevroman",106.69694444444444,505.78472222222223,63,7,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5474
openstreetmap/openstreetmap-website,5468,etienneJr,2025-01-04T23:12:33Z,2025-01-13T11:53:55Z,2025-01-13T11:53:55Z,19,"AntonKhorev, HolgerJeromin, HolgerJeromin, etienneJr, HolgerJeromin, etienneJr, etienneJr, AntonKhorev, AntonKhorev, AntonKhorev, AntonKhorev, etienneJr, etienneJr, etienneJr, AntonKhorev, etienneJr, etienneJr, AntonKhorev, AntonKhorev",6.614722222222222,204.68944444444443,34,6,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5468
openstreetmap/openstreetmap-website,5462,AntonKhorev,2025-01-04T11:36:46Z,2025-01-08T19:31:18Z,2025-01-08T19:31:18Z,2,"gravitystorm, AntonKhorev",102.64277777777778,103.9088888888889,378,16,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5462
openstreetmap/openstreetmap-website,5461,AntonKhorev,2025-01-03T12:48:17Z,2025-01-03T19:34:25Z,2025-01-03T19:34:25Z,1,tomhughes,6.766111111111111,6.768888888888889,46,4,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5461
openstreetmap/openstreetmap-website,5460,AntonKhorev,2025-01-03T11:20:50Z,2025-01-03T19:34:25Z,2025-01-03T19:34:25Z,1,tomhughes,8.15,8.22638888888889,28,3,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5460
openstreetmap/openstreetmap-website,5458,AntonKhorev,2025-01-02T08:48:13Z,2025-01-03T19:24:27Z,2025-01-03T19:24:27Z,2,"tomhughes, tomhughes",10.3875,34.60388888888889,235,9,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5458
openstreetmap/openstreetmap-website,5454,AntonKhorev,2025-01-02T05:48:57Z,2025-01-03T19:24:27Z,2025-01-03T19:24:27Z,3,"tomhughes, AntonKhorev, tomhughes",12.9175,37.59166666666667,29,3,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5454
openstreetmap/openstreetmap-website,5453,tomhughes,2025-01-01T12:33:19Z,,2025-02-17T20:46:03Z,1,nertc,285.7680555555556,1136.2122222222222,19,4,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5453
openstreetmap/openstreetmap-website,5452,AntonKhorev,2025-01-01T03:18:21Z,2025-02-15T11:16:46Z,2025-02-15T11:16:46Z,4,"tomhughes, AntonKhorev, AntonKhorev, tomhughes",1002.9266666666666,1087.973611111111,158,10,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5452
openstreetmap/openstreetmap-website,5449,AntonKhorev,2024-12-29T17:23:27Z,2025-01-15T12:49:34Z,2025-01-15T12:49:34Z,1,tomhughes,2.0216666666666665,403.4352777777778,118,8,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5449
openstreetmap/openstreetmap-website,5443,AntonKhorev,2024-12-25T23:22:08Z,2025-01-01T11:40:50Z,2025-01-01T11:40:50Z,6,"tomhughes, AntonKhorev, AntonKhorev, AntonKhorev, AntonKhorev, tomhughes",113.24777777777778,156.31166666666667,229,4,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5443
openstreetmap/openstreetmap-website,5437,AntonKhorev,2024-12-23T03:06:17Z,2025-01-17T17:55:02Z,2025-01-17T17:55:02Z,1,nertc,515.5247222222222,614.8125,276,7,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5437
openstreetmap/openstreetmap-website,5433,AntonKhorev,2024-12-21T02:41:22Z,2025-01-15T12:55:42Z,2025-01-15T12:55:42Z,1,tomhughes,32.405,610.2388888888889,137,7,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5433
openstreetmap/openstreetmap-website,5429,AntonKhorev,2024-12-20T14:50:16Z,2024-12-20T15:55:42Z,2024-12-20T15:55:42Z,5,"tomhughes, AntonKhorev, AntonKhorev, AntonKhorev, tomhughes",0.6236111111111111,1.0905555555555555,149,5,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5429
openstreetmap/openstreetmap-website,5426,hlfan,2024-12-20T12:53:12Z,,2025-01-18T06:47:38Z,5,"tomhughes, tomhughes, hlfan, tomhughes, hlfan",45.94694444444445,689.9072222222222,29,3,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5426
openstreetmap/openstreetmap-website,5421,tomhughes,2024-12-19T15:22:08Z,2025-01-20T17:54:02Z,2025-01-20T17:54:02Z,1,HolgerJeromin,319.48055555555555,770.5316666666666,2,1,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5421
openstreetmap/openstreetmap-website,5417,tomhughes,2024-12-18T17:27:03Z,2024-12-19T10:28:13Z,2024-12-19T10:28:13Z,1,kcne,5.9925,17.019444444444446,98,3,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5417
openstreetmap/openstreetmap-website,5416,AntonKhorev,2024-12-18T17:02:37Z,2024-12-19T16:10:19Z,2024-12-19T16:10:19Z,6,"tomhughes, HolgerJeromin, AntonKhorev, tomhughes, AntonKhorev, tomhughes",15.90611111111111,23.128333333333334,40,3,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5416
openstreetmap/openstreetmap-website,5403,AntonKhorev,2024-12-16T17:10:52Z,2025-02-10T18:56:05Z,2025-02-10T18:56:05Z,2,"tomhughes, nenad-vujicic",26.089166666666667,1345.753611111111,78,7,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5403
openstreetmap/openstreetmap-website,5397,hlfan,2024-12-13T09:09:32Z,,2025-01-09T18:59:24Z,2,"gravitystorm, tomhughes",122.45611111111111,657.8311111111111,40,3,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5397
openstreetmap/openstreetmap-website,5396,hlfan,2024-12-12T19:23:02Z,,2025-01-09T18:59:23Z,2,"tomhughes, hlfan",1.0322222222222222,671.6058333333333,25,3,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5396
openstreetmap/openstreetmap-website,5385,AntonKhorev,2024-12-06T15:01:32Z,2024-12-10T19:11:07Z,2024-12-10T19:11:07Z,5,"tomhughes, AntonKhorev, AntonKhorev, AntonKhorev, tomhughes",44.24055555555555,100.15972222222223,590,12,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5385
openstreetmap/openstreetmap-website,5376,AntonKhorev,2024-12-04T10:13:13Z,2024-12-04T19:03:13Z,2024-12-04T19:03:13Z,1,HolgerJeromin,0.3622222222222222,8.833333333333334,5,2,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5376
openstreetmap/openstreetmap-website,5371,AntonKhorev,2024-12-03T07:28:28Z,2024-12-03T18:39:59Z,2024-12-03T18:39:59Z,1,HolgerJeromin,0.42277777777777775,11.191944444444445,30,2,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5371
openstreetmap/openstreetmap-website,5366,AntonKhorev,2024-12-02T09:30:26Z,2024-12-02T15:01:55Z,2024-12-02T15:01:55Z,1,HolgerJeromin,0.43027777777777776,5.5247222222222225,14,3,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5366
openstreetmap/openstreetmap-website,5365,AntonKhorev,2024-12-02T09:05:17Z,2024-12-02T15:01:55Z,2024-12-02T15:01:55Z,1,HolgerJeromin,0.8066666666666666,5.943888888888889,6,1,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5365
