repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,reviewers,response_time_hours,review_time_hours,lines_of_code,changed_files,url
jenkinsci/jenkins,9269,dependabot[bot],2024-05-13T16:04:23Z,2024-05-13T20:50:27Z,2024-05-13T20:50:27Z,1,basil,4.766111111111111,4.767777777777778,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9269
jenkinsci/jenkins,9268,Vlatombe,2024-05-13T08:56:18Z,2024-05-19T11:36:11Z,2024-05-19T11:36:11Z,2,"jglick, NotMyFault",2.5325,146.66472222222222,16,3,https://api.github.com/repos/jenkinsci/jenkins/pulls/9268
jenkinsci/jenkins,9266,mawinter69,2024-05-12T19:09:08Z,2024-05-19T11:35:58Z,2024-05-19T11:35:58Z,3,"mawinter69, timja, NotMyFault",0.06416666666666666,160.44722222222222,64,6,https://api.github.com/repos/jenkinsci/jenkins/pulls/9266
jenkinsci/jenkins,9265,basil,2024-05-12T18:01:07Z,2024-05-13T18:46:55Z,2024-05-13T18:46:56Z,2,"MarkEWaite, NotMyFault",23.73472222222222,24.763333333333332,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9265
jenkinsci/jenkins,9263,mawinter69,2024-05-11T19:39:04Z,2024-05-17T15:16:27Z,2024-05-17T15:16:27Z,9,"timja, mawinter69, timja, mawinter69, timja, mawinter69, timja, NotMyFault, MarkEWaite",0.6344444444444445,139.62305555555557,20,5,https://api.github.com/repos/jenkinsci/jenkins/pulls/9263
jenkinsci/jenkins,9262,renovate[bot],2024-05-11T18:10:39Z,2024-05-12T17:16:19Z,2024-05-12T17:16:19Z,2,"MarkEWaite, NotMyFault",0.6994444444444444,23.094444444444445,6,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9262
jenkinsci/jenkins,9260,basil,2024-05-10T22:26:10Z,2024-05-12T13:39:20Z,2024-05-12T13:39:20Z,3,"MarkEWaite, jglick, NotMyFault",1.4130555555555555,39.21944444444444,156,3,https://api.github.com/repos/jenkinsci/jenkins/pulls/9260
jenkinsci/jenkins,9259,basil,2024-05-10T19:44:02Z,2024-05-18T16:42:08Z,2024-05-18T16:42:08Z,4,"basil, basil, MarkEWaite, NotMyFault",100.48833333333333,188.96833333333333,370,10,https://api.github.com/repos/jenkinsci/jenkins/pulls/9259
jenkinsci/jenkins,9258,dependabot[bot],2024-05-10T15:58:14Z,,2024-05-10T18:21:17Z,1,basil,0.14055555555555554,2.3841666666666668,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9258
jenkinsci/jenkins,9257,dependabot[bot],2024-05-10T15:54:51Z,2024-05-10T18:20:34Z,2024-05-10T18:20:35Z,1,basil,2.423888888888889,2.428611111111111,4,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9257
jenkinsci/jenkins,9255,renovate[bot],2024-05-10T13:30:49Z,2024-05-12T13:37:31Z,2024-05-12T13:37:31Z,1,NotMyFault,48.110277777777775,48.111666666666665,393,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9255
jenkinsci/jenkins,9254,mawinter69,2024-05-10T13:15:37Z,2024-05-18T14:40:17Z,2024-05-18T14:40:17Z,2,"janfaracik, NotMyFault",44.84972222222222,193.4111111111111,296,55,https://api.github.com/repos/jenkinsci/jenkins/pulls/9254
