repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,reviewers,reviewer_response_times,response_time_hours,review_time_hours,lines_of_code,changed_files,url
Homebrew/brew,18846,BrewTestBot,2024-12-01T00:10:14Z,2024-12-01T01:01:26Z,2024-12-01T01:01:26Z,1,ZhongRuoyu,0.85,0.8519444444444444,0.8533333333333334,2,1,https://api.github.com/repos/Homebrew/brew/pulls/18846
Homebrew/brew,18845,BrewTestBot,2024-11-29T00:27:02Z,2024-11-29T00:41:40Z,2024-11-29T00:41:40Z,1,ZhongRuoyu,0.05,0.05138888888888889,0.24388888888888888,168,3,https://api.github.com/repos/Homebrew/brew/pulls/18845
Homebrew/brew,18843,cho-m,2024-11-28T16:42:44Z,2024-12-03T02:59:05Z,2024-12-03T02:59:06Z,2,"MikeMcQuaid, ZhongRuoyu","15.74, 90.39",15.743055555555555,106.2725,3,1,https://api.github.com/repos/Homebrew/brew/pulls/18843
Homebrew/brew,18842,koddsson,2024-11-28T15:50:17Z,2025-02-01T16:10:48Z,2025-02-01T16:10:48Z,4,"issyl0, issyl0, MikeMcQuaid, MikeMcQuaid","552.77, 528.47, 15.67, 463.27",552.7705555555556,1560.3419444444444,82,3,https://api.github.com/repos/Homebrew/brew/pulls/18842
Homebrew/brew,18840,BrewTestBot,2024-11-28T00:08:45Z,2024-11-28T00:18:46Z,2024-11-28T00:18:46Z,1,p-linnane,0.14,0.13805555555555554,0.16694444444444445,19,2,https://api.github.com/repos/Homebrew/brew/pulls/18840
Homebrew/brew,18839,samford,2024-11-27T23:21:58Z,2024-12-03T09:27:53Z,2024-12-03T09:27:54Z,6,"p-linnane, apainintheneck, MikeMcQuaid, MikeMcQuaid, MikeMcQuaid, MikeMcQuaid","0.93, 4.08, 3.99, 24.10, 71.38, 25.62",0.9258333333333333,130.0986111111111,483,24,https://api.github.com/repos/Homebrew/brew/pulls/18839
Homebrew/brew,18833,cho-m,2024-11-26T18:47:34Z,2024-11-27T09:09:11Z,2024-11-27T09:09:11Z,3,"carlocab, p-linnane, MikeMcQuaid","0.18, 0.56, 13.62",0.17666666666666667,14.360277777777778,5,1,https://api.github.com/repos/Homebrew/brew/pulls/18833
Homebrew/brew,18826,cho-m,2024-11-26T16:09:39Z,2024-11-26T16:23:01Z,2024-11-26T16:23:01Z,1,MikeMcQuaid,0.06,0.06277777777777778,0.22277777777777777,1,1,https://api.github.com/repos/Homebrew/brew/pulls/18826
Homebrew/brew,18825,EricFromCanada,2024-11-26T03:46:50Z,2024-11-26T08:27:01Z,2024-11-26T08:27:01Z,2,"jekkyll76, MikeMcQuaid","2.21, 2.46",2.2069444444444444,4.669722222222222,18,1,https://api.github.com/repos/Homebrew/brew/pulls/18825
Homebrew/brew,18824,issyl0,2024-11-26T00:10:54Z,2024-11-26T10:03:57Z,2024-11-26T10:03:57Z,1,MikeMcQuaid,8.28,8.28,9.884166666666667,229,6,https://api.github.com/repos/Homebrew/brew/pulls/18824
