repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,reviewers,reviewer_response_times,response_time_hours,review_time_hours,lines_of_code,changed_files,url
facebook/react,31755,rickhanlonii,2024-12-13T15:25:45Z,2024-12-13T16:05:10Z,2024-12-13T16:05:10Z,3,"sebmarkbage, sebmarkbage, hoxyq","0.09, 0.00, 0.39",0.08972222222222222,0.6569444444444444,650,9,https://api.github.com/repos/facebook/react/pulls/31755
facebook/react,31752,sebmarkbage,2024-12-13T04:28:59Z,2024-12-14T18:49:47Z,2024-12-14T18:49:47Z,1,rickhanlonii,38.21,38.20777777777778,38.346666666666664,111,3,https://api.github.com/repos/facebook/react/pulls/31752
facebook/react,31751,sebmarkbage,2024-12-13T03:28:32Z,2024-12-13T04:06:07Z,2024-12-13T04:06:07Z,1,acdlite,0.33,0.33305555555555555,0.6263888888888889,161,10,https://api.github.com/repos/facebook/react/pulls/31751
facebook/react,31746,sebmarkbage,2024-12-12T20:25:42Z,2024-12-12T20:26:03Z,2024-12-12T20:26:03Z,1,gnoff,0.00,0.0044444444444444444,0.005833333333333334,1,1,https://api.github.com/repos/facebook/react/pulls/31746
facebook/react,31741,sebmarkbage,2024-12-12T05:37:28Z,2024-12-12T19:39:25Z,2024-12-12T19:39:25Z,1,gnoff,12.82,12.821666666666667,14.0325,355,33,https://api.github.com/repos/facebook/react/pulls/31741
facebook/react,31738,sebmarkbage,2024-12-12T01:44:11Z,2024-12-16T18:39:19Z,2024-12-16T18:39:19Z,2,"eps1lon, unstubbable","107.23, 0.63",107.23361111111112,112.91888888888889,33,2,https://api.github.com/repos/facebook/react/pulls/31738
facebook/react,31737,sebmarkbage,2024-12-12T01:24:20Z,2024-12-16T18:16:53Z,2024-12-16T18:16:53Z,2,"eps1lon, unstubbable","107.55, 0.12",107.54833333333333,112.87583333333333,66,3,https://api.github.com/repos/facebook/react/pulls/31737
facebook/react,31736,sebmarkbage,2024-12-11T22:35:10Z,2024-12-16T17:39:15Z,2024-12-16T17:39:15Z,1,eps1lon,109.59,109.58777777777777,115.06805555555556,34,3,https://api.github.com/repos/facebook/react/pulls/31736
facebook/react,31735,sebmarkbage,2024-12-11T21:41:34Z,2024-12-16T16:58:25Z,2024-12-16T16:58:25Z,1,eps1lon,110.46,110.46277777777777,115.28083333333333,81,2,https://api.github.com/repos/facebook/react/pulls/31735
facebook/react,31729,sebmarkbage,2024-12-11T04:02:27Z,2024-12-12T19:03:19Z,2024-12-12T19:03:19Z,1,hoxyq,38.62,38.624722222222225,39.01444444444444,198,3,https://api.github.com/repos/facebook/react/pulls/31729
facebook/react,31726,jackpope,2024-12-10T20:21:57Z,2024-12-10T21:11:18Z,2024-12-10T21:11:18Z,1,josephsavona,0.48,0.47555555555555556,0.8225,51,3,https://api.github.com/repos/facebook/react/pulls/31726
facebook/react,31725,devongovett,2024-12-10T19:55:46Z,2024-12-12T03:58:51Z,2024-12-12T03:58:51Z,4,"sebmarkbage, sebmarkbage, sebmarkbage, sebmarkbage","29.93, 0.30, 0.02, 0.03",29.935,32.05138888888889,5212,70,https://api.github.com/repos/facebook/react/pulls/31725
facebook/react,31724,gnoff,2024-12-10T19:10:44Z,2024-12-10T19:51:40Z,2024-12-10T19:51:40Z,2,"sebmarkbage, sebmarkbage","0.11, 0.00",0.11361111111111111,0.6822222222222222,180,37,https://api.github.com/repos/facebook/react/pulls/31724
facebook/react,31721,jackpope,2024-12-10T16:09:04Z,2024-12-12T19:11:24Z,2024-12-12T19:11:24Z,1,eps1lon,5.51,5.505277777777778,51.03888888888889,4,1,https://api.github.com/repos/facebook/react/pulls/31721
facebook/react,31720,tyxla,2024-12-10T13:24:42Z,2024-12-10T21:46:33Z,2024-12-10T21:46:33Z,2,"skratchdot, eps1lon","1.37, 6.93",1.3683333333333334,8.364166666666666,32,2,https://api.github.com/repos/facebook/react/pulls/31720
facebook/react,31716,sebmarkbage,2024-12-10T05:35:52Z,2024-12-11T01:46:19Z,2024-12-11T01:46:19Z,1,eps1lon,16.30,16.303333333333335,20.174166666666668,247,4,https://api.github.com/repos/facebook/react/pulls/31716
facebook/react,31715,sebmarkbage,2024-12-10T04:40:10Z,2024-12-10T16:59:51Z,2024-12-10T16:59:51Z,2,"gnoff, gnoff","11.94, 0.00",11.942222222222222,12.328055555555556,246,5,https://api.github.com/repos/facebook/react/pulls/31715
facebook/react,31714,sebmarkbage,2024-12-09T22:11:11Z,2024-12-10T00:47:43Z,2024-12-10T00:47:44Z,1,eps1lon,0.94,0.9447222222222222,2.608888888888889,77,3,https://api.github.com/repos/facebook/react/pulls/31714
facebook/react,31713,sebmarkbage,2024-12-09T21:01:16Z,2024-12-09T22:20:47Z,2024-12-09T22:20:47Z,1,eps1lon,1.16,1.1558333333333333,1.3252777777777778,255,1,https://api.github.com/repos/facebook/react/pulls/31713
facebook/react,31711,sebmarkbage,2024-12-09T19:56:31Z,2024-12-10T16:24:59Z,2024-12-10T16:24:59Z,1,hoxyq,10.54,10.540833333333333,20.474444444444444,2,1,https://api.github.com/repos/facebook/react/pulls/31711
facebook/react,31710,mvitousek,2024-12-09T18:49:23Z,2024-12-09T20:06:44Z,2024-12-09T20:06:44Z,1,josephsavona,0.09,0.09,1.2891666666666666,64,2,https://api.github.com/repos/facebook/react/pulls/31710
facebook/react,31709,mvitousek,2024-12-09T18:28:09Z,2024-12-09T20:06:37Z,2024-12-09T20:06:37Z,4,"josephsavona, josephsavona, josephsavona, josephsavona","0.39, 0.00, 0.03, 0.12",0.3861111111111111,1.6411111111111112,179,4,https://api.github.com/repos/facebook/react/pulls/31709
facebook/react,31707,mhmd-sdghn,2024-12-09T07:44:57Z,,2024-12-09T18:57:18Z,1,youneshenniwrites,4.85,4.849722222222222,11.205833333333333,85,1,https://api.github.com/repos/facebook/react/pulls/31707
facebook/react,31683,kachkaev,2024-12-05T23:13:13Z,2024-12-06T15:55:53Z,2024-12-06T15:55:53Z,5,"eps1lon, eps1lon, eps1lon, eps1lon, eps1lon","0.96, 0.00, 0.06, 15.48, 0.04",0.9627777777777777,16.711111111111112,33,1,https://api.github.com/repos/facebook/react/pulls/31683
facebook/react,31682,paulschreiber,2024-12-05T22:59:08Z,2024-12-05T23:04:11Z,2024-12-05T23:04:11Z,1,eps1lon,0.08,0.07861111111111112,0.08416666666666667,2,1,https://api.github.com/repos/facebook/react/pulls/31682
facebook/react,31678,owenarthur,2024-12-05T20:35:47Z,2024-12-05T23:03:24Z,2024-12-05T23:03:24Z,1,eps1lon,1.42,1.4219444444444445,2.460277777777778,4,1,https://api.github.com/repos/facebook/react/pulls/31678
